uuid, protocol, protocol_response, protocol_estimated_error, l2_error, linf_error
72dafd2a-58dc-44a7-81c7-f4086c696a87,ProtGauss,[-0.90208339  2.45324959 -3.4852616   3.34500625 -1.13501391],7.3679498309967535,5.69060011912547,3.9732138306591485
72dafd2a-58dc-44a7-81c7-f4086c696a87,ProtRejSamp,[ 1.19644138  6.75563422 -3.94030742  7.46367253  2.46917628],12.39401903299524,10.568331596842707,6.966909554332246
72dafd2a-58dc-44a7-81c7-f4086c696a87,ProtAdSamp,[ 3.07232437  1.6680549  -1.3197797   0.10160741 -0.18707158],1.7956169739311862,3.446119383119932,2.569605952862631
72dafd2a-58dc-44a7-81c7-f4086c696a87,Real,[0.50271842 0.4955269  0.48795224 0.49676297 0.50140462],NA,NA
024ccf37-2333-4049-a8d1-ddb25c96f2b8,ProtGauss,[ 4.66586409  1.60007874 -2.2444169  -0.75042266  3.88746276],7.407024075088431,6.2395626498599475,4.15619110838405
024ccf37-2333-4049-a8d1-ddb25c96f2b8,ProtRejSamp,[-8.79068795 13.53115099 -4.21690139  3.8276115  -5.21234533],12.459747890558138,17.95052648750839,13.022620538892113
024ccf37-2333-4049-a8d1-ddb25c96f2b8,ProtAdSamp,"[-1.04251373e+00 -3.58859968e-17  2.94655656e+00 -2.42621376e+00
 -6.51692301e-01]",1.7955815158142439,4.3059382167069655,2.9205469548426386
024ccf37-2333-4049-a8d1-ddb25c96f2b8,Real,[0.50967298 0.50853045 0.49968069 0.49433319 0.51296263],NA,NA
6de0e96d-b750-4317-985b-2aa050c4b216,ProtGauss,[1.69883617 1.42306005 4.70585462 2.78238285 1.35411692],6.201662987272973,5.068248356040962,4.178624721052473
6de0e96d-b750-4317-985b-2aa050c4b216,ProtRejSamp,[ 1.14225529 -3.25326866  1.10800671 -4.82030839  6.65508684],10.765872860811031,9.022621853335059,6.165351575896297
6de0e96d-b750-4317-985b-2aa050c4b216,ProtAdSamp,[ 3.3341841   2.00051046 -1.32013381  0.10154875  1.12178157],1.794580491461249,3.811283656446918,2.869944730261059
6de0e96d-b750-4317-985b-2aa050c4b216,Real,[0.46423937 0.48587421 0.5272299  0.5292662  0.48973527],NA,NA
6613ff15-0939-4d53-ab00-8b0a49523d2d,ProtGauss,[-3.37422877  2.03898191  2.83847216 -1.23921528 -1.5533507 ],5.960636201459298,5.45878358458799,3.8239325028894857
6613ff15-0939-4d53-ab00-8b0a49523d2d,ProtRejSamp,[-4.04159204  6.96832252 -5.67636592  5.86252827 -5.03820508],10.347458681026492,12.658277855638026,6.476092022194804
6613ff15-0939-4d53-ab00-8b0a49523d2d,ProtAdSamp,[ 0.10021842 -0.78209669 -0.10441605  2.19473544 -0.10123587],1.7890510891552742,2.3122453369331435,1.6696613045689621
6613ff15-0939-4d53-ab00-8b0a49523d2d,Real,[0.44970373 0.4922305  0.5342326  0.52507414 0.53499347],NA,NA
a104e070-02c4-4bd9-b6e3-aa8ab622e783,ProtGauss,[ 1.68031895  3.11645433 -4.01131997 -1.65833153  2.45332488],5.996061428348198,6.0369983266391065,4.469032527210436
a104e070-02c4-4bd9-b6e3-aa8ab622e783,ProtRejSamp,[-1.77460456 -1.35123171  4.00705992 -0.36913647  6.29941895],10.40895565200572,7.43167747159712,5.758008040182448
a104e070-02c4-4bd9-b6e3-aa8ab622e783,ProtAdSamp,[ 0.81678078 -0.56635271 -2.26930329 -0.20844926  1.94282806],1.7951209216458062,3.329342848766231,2.727015848337638
a104e070-02c4-4bd9-b6e3-aa8ab622e783,Real,[0.53743873 0.49075146 0.45771255 0.49043353 0.54141091],NA,NA
a5509822-7f07-4b10-a5a9-92927a960221,ProtGauss,[ 0.71476649  0.00715752 -3.02922363  0.1455087  -1.79932649],6.033535112621986,4.248428470364465,3.502501209825569
a5509822-7f07-4b10-a5a9-92927a960221,ProtRejSamp,[ 2.1889152   3.7953135   3.24890588 -9.69020134 -1.96310261],10.474008674291147,11.480081551916186,10.222041082387081
a5509822-7f07-4b10-a5a9-92927a960221,ProtAdSamp,[ 2.29603571  2.37722509 -0.9263107  -0.21285437  0.09482612],1.794868144743335,3.030035075317047,1.8716113985917688
a5509822-7f07-4b10-a5a9-92927a960221,Real,[0.56771409 0.5056137  0.47327758 0.53183974 0.5163365 ],NA,NA
7af638a4-5d4d-4b83-8006-52c0d9e45394,ProtGauss,[ 3.75435912 -0.81371181 -0.51706713 -3.72295929  2.20429887],5.357533434952336,5.7999009137920075,4.238508500286617
7af638a4-5d4d-4b83-8006-52c0d9e45394,ProtRejSamp,[ 6.16683457 -2.91569625  2.68970042  6.16637933  3.50539259],9.30049309783661,9.417755564423286,5.650830125433462
7af638a4-5d4d-4b83-8006-52c0d9e45394,ProtAdSamp,[ 1.83539785  0.5024165   0.84194427 -0.84194427 -0.56064046],1.7937795891834416,2.190558795479174,1.35749348164729
7af638a4-5d4d-4b83-8006-52c0d9e45394,Real,[0.54824839 0.44066563 0.46104433 0.51554921 0.51179024],NA,NA
cf5d222f-5094-406d-b154-757710c32bf1,ProtGauss,[ 1.60519946  0.09361489  5.77199005 -2.31919636 -6.14617584],6.56542393672037,9.015567644321445,6.639213091659457
cf5d222f-5094-406d-b154-757710c32bf1,ProtRejSamp,[-7.52624991  6.86315284  1.09734921  1.01222705 -6.68552237],12.260894853869312,12.535939701864393,8.026505112303427
cf5d222f-5094-406d-b154-757710c32bf1,ProtAdSamp,[-0.84269659  0.87866534  0.12278555 -0.42948592  2.01098049],1.7953824034950134,2.2959259517460517,1.5179432419760832
cf5d222f-5094-406d-b154-757710c32bf1,Real,[0.5002552  0.49324875 0.49592388 0.50637017 0.49303725],NA,NA
a64a4c66-2b0e-4f52-8670-0db62820b4cc,ProtGauss,[ 1.64262949 -0.71713833 -0.14951875  6.84926057  0.65259256],6.156670374938156,6.609885928324274,6.359530598055829
a64a4c66-2b0e-4f52-8670-0db62820b4cc,ProtRejSamp,[-7.52815642 -7.53954813 -0.5400379  -2.61832892 -4.11636374],11.497549715693848,12.695502846270674,8.052630677012996
a64a4c66-2b0e-4f52-8670-0db62820b4cc,ProtAdSamp,[ 1.2128655  -0.43983035  0.20631217 -0.52663897  1.41500975],1.7952242365383737,1.8338171295748176,1.0163689398211035
a64a4c66-2b0e-4f52-8670-0db62820b4cc,Real,[0.49087007 0.51308254 0.47078742 0.48972997 0.50363062],NA,NA
ec8374f5-b625-416f-939f-0fa01e90db56,ProtGauss,[0.6268643  1.98842791 3.28241373 6.00331637 1.71764228],6.304607995468808,6.476245419099393,5.508348768626583
ec8374f5-b625-416f-939f-0fa01e90db56,ProtRejSamp,[-0.0195003   3.14867568 -1.22678214  9.46003998 -6.3677402 ],11.773822448077985,11.742909852148324,8.965072381801436
ec8374f5-b625-416f-939f-0fa01e90db56,ProtAdSamp,[0.10155993 1.03130446 0.21284369 0.27407269 0.19809214],1.794778013353191,0.8098309598253292,0.540495748377962
ec8374f5-b625-416f-939f-0fa01e90db56,Real,[0.48703693 0.49080871 0.47539396 0.4949676  0.5101351 ],NA,NA
fa5e13af-a505-4072-acad-b28f16df5d08,ProtGauss,[-3.05036979  1.21109173 -0.32584425 -1.57030184  1.61419496],6.192612655512515,4.409491823665784,3.55952156171593
fa5e13af-a505-4072-acad-b28f16df5d08,ProtRejSamp,[-1.95647613 12.55827574  2.71144268  2.25182675 -2.01485985],11.564671736629274,12.88408585127928,12.07037287322618
fa5e13af-a505-4072-acad-b28f16df5d08,ProtAdSamp,[ 1.57186279  2.01108187  4.3883271   0.74822628 -0.10057816],1.795472913165398,4.3589253269725585,3.8914734469812453
fa5e13af-a505-4072-acad-b28f16df5d08,Real,[0.50915177 0.48790287 0.49685365 0.50548164 0.4896002 ],NA,NA
1a947ae4-525d-445f-baff-4252201438d7,ProtGauss,[-3.48343843  0.14358864  3.08322637  2.22355142  5.64313704],6.345010165917671,7.213630466020392,5.1547103674463655
1a947ae4-525d-445f-baff-4252201438d7,ProtRejSamp,[-0.54273472  1.88574973  1.70806033 -2.85323608 -2.91982862],11.849273290021493,5.220849588675479,3.408255296280935
1a947ae4-525d-445f-baff-4252201438d7,ProtAdSamp,[ 0.19622389  0.76559485  1.08188307  0.29872891 -0.63204748],1.7954535281055248,1.3283523117361182,1.1204741525090018
1a947ae4-525d-445f-baff-4252201438d7,Real,[0.49479128 0.5033643  0.52507047 0.50148471 0.48842668],NA,NA
294f9da1-faba-4139-b410-ae80e72d904e,ProtGauss,[-0.08191013  4.51138878 -0.3521591   1.59051926 -0.76448882],6.388382537803157,4.46434988995027,4.009862942948811
294f9da1-faba-4139-b410-ae80e72d904e,ProtRejSamp,[ 4.33598005  4.09225917 -3.28872387  2.9622662  -0.40282176],11.93027096760886,6.980760982432522,3.8202304466467583
294f9da1-faba-4139-b410-ae80e72d904e,ProtAdSamp,"[ 2.51367626e+00 -3.66259142e-17  1.47903776e+00  1.34824893e+00
  1.95030722e+00]",1.7955857723935167,2.8367312296511287,1.997926657318399
294f9da1-faba-4139-b410-ae80e72d904e,Real,[0.5157496  0.50152584 0.50413915 0.50022992 0.4894029 ],NA,NA
fe3e64b1-297f-402d-b54c-9b5fa1527184,ProtGauss,[ 4.54158926 -3.08285206 -7.87612571 -1.24196437  4.07357861],6.696271748137847,10.737449253123001,8.389583061203194
fe3e64b1-297f-402d-b54c-9b5fa1527184,ProtRejSamp,[-3.03406684  2.92372251  7.330541   -5.23174945  0.62782677],12.505252457142378,9.89120287887018,6.8170836471462515
fe3e64b1-297f-402d-b54c-9b5fa1527184,ProtAdSamp,[ 1.68362552  0.09577242  1.23324018 -0.70646247  4.69773516],1.7955970550127822,4.6080843336723545,4.210913774104779
fe3e64b1-297f-402d-b54c-9b5fa1527184,Real,[0.51154879 0.49036546 0.51345735 0.49980929 0.48682138],NA,NA
42068082-11b6-4e70-9222-32918a729ee9,ProtGauss,[ 2.9044737   0.28683867 -3.56690454  0.05206383 -1.77315891],6.585827423696351,5.273756175506322,4.074214615851453
42068082-11b6-4e70-9222-32918a729ee9,ProtRejSamp,[ 4.71337136  0.79066733  1.81079648 -4.90957929 -0.76628313],12.29899825905319,7.10382020881711,5.414901288990869
42068082-11b6-4e70-9222-32918a729ee9,ProtAdSamp,[-0.43044402  0.45284269 -0.09576865 -0.10370801  0.10479396],1.7955261977442663,1.3290027758607443,0.9323708451035924
42068082-11b6-4e70-9222-32918a729ee9,Real,[0.50192683 0.49146268 0.50731008 0.505322   0.50581763],NA,NA
e64cedfd-6dbb-4b6c-8a97-b3b299c108d6,ProtGauss,[-3.13054208 -0.69279764  2.07040058 -5.88566647  0.99729551],6.523975721712194,7.608679339946229,6.3684528204704085
e64cedfd-6dbb-4b6c-8a97-b3b299c108d6,ProtRejSamp,[-6.40115087 -3.65871662  4.27184521 -6.66419891 -4.22659684],12.18349052918382,12.35454563634975,7.146985260235988
e64cedfd-6dbb-4b6c-8a97-b3b299c108d6,ProtAdSamp,[-0.09860318 -0.29580955 -0.19246583  0.19063282  1.36475767],1.7955978753540982,1.5075314304262946,0.8579560269749092
e64cedfd-6dbb-4b6c-8a97-b3b299c108d6,Real,[0.50584674 0.48668386 0.49568615 0.48278635 0.50680165],NA,NA
b1d2a5d8-593f-4914-ad64-aa2fd9b9c9fe,ProtGauss,[ 0.06874499 -0.53146372  1.60254267 -4.7990311   1.4939848 ],6.562745241339181,5.614682783550434,5.302200879712027
b1d2a5d8-593f-4914-ad64-aa2fd9b9c9fe,ProtRejSamp,[-1.78905987  9.35787123  7.27735251 -1.02022201  9.15164755],12.25589240425892,14.382667790163039,8.869167184900983
b1d2a5d8-593f-4914-ad64-aa2fd9b9c9fe,ProtAdSamp,[ 1.95506772  1.25815922  0.71123445  1.13299072 -0.2987488 ],1.7955730781087182,1.951284805838598,1.4585383815446136
b1d2a5d8-593f-4914-ad64-aa2fd9b9c9fe,Real,[0.49652933 0.48870404 0.50187798 0.50316978 0.50599486],NA,NA
8cbc62b5-9ed8-4f3a-b9aa-d66b61d05c1a,ProtGauss,[0.48700609 1.42861264 2.93330822 0.07967388 4.01962104],5.120481243866081,4.41953573502116,3.554769382084175
8cbc62b5-9ed8-4f3a-b9aa-d66b61d05c1a,ProtRejSamp,[-4.86078178  2.30305368  4.99749884 -1.14983801  6.17516454],10.1464323652516,9.334829035695178,5.710312878094487
8cbc62b5-9ed8-4f3a-b9aa-d66b61d05c1a,ProtAdSamp,[ 0.94146402  0.         -0.66599862 -1.20809052 -0.41195791],1.7923247461179306,2.342646375847047,1.691854988811225
8cbc62b5-9ed8-4f3a-b9aa-d66b61d05c1a,Real,[0.47647594 0.53963943 0.49563776 0.48376447 0.46485166],NA,NA
df26ae50-8194-476f-94e3-55dc100b35cf,ProtGauss,[ 2.3893377  -1.52788168  3.7618089   1.59611291 -2.52432679],5.183578982489283,5.377138955991077,3.250765161902252
df26ae50-8194-476f-94e3-55dc100b35cf,ProtRejSamp,[ 3.94089821  4.50204412  2.26481693 -0.15583902  0.54650451],10.27146298383019,5.569694217043346,3.972990449765099
df26ae50-8194-476f-94e3-55dc100b35cf,ProtAdSamp,[ 0.59454493  0.80065384 -0.20424843  1.81966782  2.73907893],1.7955889193122347,2.694295789446151,2.2067928005805877
df26ae50-8194-476f-94e3-55dc100b35cf,Real,[0.51194178 0.52905367 0.51104374 0.47912222 0.53228613],NA,NA
cd8ef037-1aae-4329-9757-3eb8efdeeab0,ProtGauss,[-2.5075009   2.24031419  0.86252462  0.74683785  0.59336867],5.178382988424719,3.57562951127401,3.049814060748836
cd8ef037-1aae-4329-9757-3eb8efdeeab0,ProtRejSamp,[-4.17504615  8.52284701 -2.40417501 -1.29085725 -2.47377552],10.261166919879265,10.393334193767847,8.091394828358663
cd8ef037-1aae-4329-9757-3eb8efdeeab0,ProtAdSamp,[-0.38859096  1.98142914  1.10621496  2.03334894 -1.16577287],1.7952380120325497,2.957215880301647,1.6341270656797495
cd8ef037-1aae-4329-9757-3eb8efdeeab0,Real,[0.54231316 0.43145218 0.5221895  0.46342611 0.46835419],NA,NA
e42a209e-ce25-4b06-a93f-aa9ef768d525,ProtGauss,[-0.61973669 -0.92979895 -1.01150269 -0.73280333  2.75323714],5.3290629452970615,3.5384208981860423,2.277658829866496
e42a209e-ce25-4b06-a93f-aa9ef768d525,ProtRejSamp,[ 0.57739109  1.65600134 -3.79588157  2.0073245   1.23497431],10.559745103919234,4.7985861301136365,4.348435520784612
e42a209e-ce25-4b06-a93f-aa9ef768d525,ProtAdSamp,[-0.18629631 -0.59801114 -0.59801114  0.87513825 -1.21144062],1.7881754807037555,2.4750589754568098,1.6870189237187572
e42a209e-ce25-4b06-a93f-aa9ef768d525,Real,[0.46424093 0.57287584 0.55255395 0.472759   0.47557831],NA,NA
5c75d167-2275-4cf6-8116-9e5797a58462,ProtGauss,[-2.76277829  0.16659116 -0.50858787  2.29244003  1.39680252],5.069322509431829,4.000330746615842,3.272065424732353
5c75d167-2275-4cf6-8116-9e5797a58462,ProtRejSamp,[ 4.54824519 -8.91412723 -3.87363285 -2.01389842  8.86135672],10.045059346953598,14.178550001969876,9.399555778397772
5c75d167-2275-4cf6-8116-9e5797a58462,ProtAdSamp,[-0.39211587 -0.65109473  0.6121809   0.83823573  1.46773648],1.7939350467744821,1.8054391193284893,1.1365232752930625
5c75d167-2275-4cf6-8116-9e5797a58462,Real,[0.50928714 0.48542855 0.52702602 0.49502497 0.45267347],NA,NA
34d16b4a-a519-462c-a55b-cb69ac87fa00,ProtGauss,[-1.02735398  1.31465112  2.12743675 -2.14705622  0.89601134],5.7716339640741054,3.5605403216178333,2.6371160896429267
34d16b4a-a519-462c-a55b-cb69ac87fa00,ProtRejSamp,[-3.89977133 -3.19744495 -0.0781348   2.88833079 -5.46969528],12.303245062829177,8.64111164283815,5.973069018543311
34d16b4a-a519-462c-a55b-cb69ac87fa00,ProtAdSamp,[-3.96422056 -0.67034142  2.35464464 -0.20422938 -1.08774345],1.7954214704017386,5.2525152642335895,4.437269840786915
34d16b4a-a519-462c-a55b-cb69ac87fa00,Real,[0.47304928 0.51673821 0.4900526  0.49005987 0.50337374],NA,NA
8a11114e-3bb7-4c49-b130-d832571f749c,ProtGauss,[-0.94892032 -3.43794215  0.45103677 -0.06612927  2.14397816],5.593465569771236,4.534241461321715,3.9316099709408188
8a11114e-3bb7-4c49-b130-d832571f749c,ProtRejSamp,[-2.11433448  3.11497503  2.65170205  0.36088252 20.80379553],11.923448036336586,20.736643370923055,20.288322113737745
8a11114e-3bb7-4c49-b130-d832571f749c,ProtAdSamp,[-0.18532782  0.20015404 -1.0722538  -0.34708793  0.10703425],1.7955044337231714,1.9830618235390705,1.5671287681112882
8a11114e-3bb7-4c49-b130-d832571f749c,Real,[0.50175779 0.49366782 0.49487497 0.51985041 0.51547341],NA,NA
66bc5af7-a8db-48e1-a738-b8de16e75d77,ProtGauss,[ 2.22318059  3.12605839  2.03119336 -0.14606111  1.20119441],5.544613159067223,3.6233295851399645,2.629383111685458
66bc5af7-a8db-48e1-a738-b8de16e75d77,ProtRejSamp,[ 1.66235546 -2.00003613 -2.32888209  2.54060756 -3.68366717],11.81931059717418,6.112736906298264,4.1939794348749695
66bc5af7-a8db-48e1-a738-b8de16e75d77,ProtAdSamp,[ 0.68346232 -2.38719145  1.50871976 -0.33175164 -1.52403671],1.795529361349747,3.768305176432177,2.8838667225012693
66bc5af7-a8db-48e1-a738-b8de16e75d77,Real,[0.49352305 0.49667528 0.5105373  0.51229559 0.51031227],NA,NA
c9f9f069-aa30-46ca-8eae-f65a5d073ad3,ProtGauss,[ 3.118439    1.96709773  0.86117103  1.39096151 -1.53935704],5.555515406147992,3.7354255463432544,2.602308038751656
c9f9f069-aa30-46ca-8eae-f65a5d073ad3,ProtRejSamp,[3.08411068 2.59330631 1.40114423 9.20496397 4.73187833],11.842550639492377,10.259414729912262,8.692286059420514
c9f9f069-aa30-46ca-8eae-f65a5d073ad3,ProtAdSamp,[ 0.09486496 -0.52399234  1.62296007  1.95813661  0.62551586],1.7956034052116323,2.153560625818993,1.4454586968203929
c9f9f069-aa30-46ca-8eae-f65a5d073ad3,Real,[0.51613096 0.50978138 0.48900019 0.51267791 0.49724128],NA,NA
a71ec84b-7973-43d4-a6b6-f48c6b29f3e1,ProtGauss,[ 1.59491625  3.1199845   3.97409371 -2.82862028  0.06073708],5.515543735898661,5.610582338011937,3.488147945727632
a71ec84b-7973-43d4-a6b6-f48c6b29f3e1,ProtRejSamp,[-7.62805594  3.58244278  3.79002589  4.07896959  1.0614901 ],11.757344048480327,9.986740761955533,8.130116842229144
a71ec84b-7973-43d4-a6b6-f48c6b29f3e1,ProtAdSamp,[-0.33174548  2.71040663  1.02642618 -0.89620793 -0.41698564],1.7954960243320894,2.9453843835253872,2.2165642771413405
a71ec84b-7973-43d4-a6b6-f48c6b29f3e1,Real,[0.5020609  0.49384235 0.48594577 0.49157947 0.50433186],NA,NA
b75681df-b0e3-4b21-a70a-793bae3eab00,ProtGauss,[ 1.43230287 -1.88370435  0.83209952  2.42464622 -1.46464373],6.0060525328634755,3.7667946731927677,2.377707441994129
b75681df-b0e3-4b21-a70a-793bae3eab00,ProtRejSamp,[ 1.51553775 -1.77852268 -0.70119946 -7.46514773  6.98357986],12.802949153047928,10.638367673022033,7.974004079156162
b75681df-b0e3-4b21-a70a-793bae3eab00,ProtAdSamp,[ 1.09542382  2.31345103 -1.69027215 -0.42139749  0.32458996],1.7955920243875207,3.0609677916678533,2.1922918780737666
b75681df-b0e3-4b21-a70a-793bae3eab00,Real,[0.50013507 0.4940031  0.50201973 0.50885635 0.50693156],NA,NA
e79c0bbc-9093-4337-9052-075dc7b722fa,ProtGauss,[-2.93881972  2.34930125 -1.21325606  1.64639885 -1.75466006],5.758675159176871,4.961434980946696,3.435353657801051
e79c0bbc-9093-4337-9052-075dc7b722fa,ProtRejSamp,[ 1.41370637  5.15435012  4.44513431 -1.1167635  -2.56411204],12.2756211086137,7.073590223421538,4.653311907504728
e79c0bbc-9093-4337-9052-075dc7b722fa,ProtAdSamp,[2.24902909 2.01222656 3.07227835 0.29580826 2.14128491],1.795590073040036,3.8245377366450404,2.5614776544695257
e79c0bbc-9093-4337-9052-075dc7b722fa,Real,[0.49653393 0.50103822 0.51080069 0.50337535 0.50791185],NA,NA
13c31c45-2380-40a3-9ce8-6d06b5d9f772,ProtGauss,[ 3.67899303  3.37341284  0.15858042 -2.78722777  2.07365389],5.5747967352048375,5.63207363763286,3.2783974429311002
13c31c45-2380-40a3-9ce8-6d06b5d9f772,ProtRejSamp,[ 7.14966486  0.48944749  3.57352742  1.38031924 -0.89458456],11.883652157364097,7.502056382470036,6.649530180002107
13c31c45-2380-40a3-9ce8-6d06b5d9f772,ProtAdSamp,[-0.10058419  0.52398569 -1.4557275   1.01092188  0.83401055],1.7955805872455008,2.153120507685708,1.9719147835006412
13c31c45-2380-40a3-9ce8-6d06b5d9f772,Real,[0.50013468 0.50249818 0.51618728 0.49116968 0.49340405],NA,NA
dcfe7e23-803f-47ac-9a12-441eaf4cc312,ProtGauss,[ 0.11107439  1.99822954  1.86968572  0.45032647 -3.27022583],5.841274644869844,4.303241150861929,3.779931349295377
dcfe7e23-803f-47ac-9a12-441eaf4cc312,ProtRejSamp,[-7.9199201   9.0150673  -0.69747879 -2.09201042  7.76439097],12.451696327671243,14.283982755161977,8.507204860420531
dcfe7e23-803f-47ac-9a12-441eaf4cc312,ProtAdSamp,[-0.50803264  0.1093797  -1.37368041 -0.59454909 -1.12241978],1.7956014742888993,2.9260766229426527,1.8810455775310118
dcfe7e23-803f-47ac-9a12-441eaf4cc312,Real,[0.49960571 0.50786244 0.50736516 0.49431979 0.50970551],NA,NA
c5ac021b-30b5-4157-8d51-9705d3dda4c0,ProtGauss,[-1.78329975  2.42003543  2.68926666  2.46065657  3.96435142],5.7897586321941805,5.439822980390506,3.464573590976218
c5ac021b-30b5-4157-8d51-9705d3dda4c0,ProtRejSamp,[  6.90034322  -0.29994418   2.77791969 -11.85825917   6.60922082],12.341880956053133,15.384913383099324,12.356748585374397
c5ac021b-30b5-4157-8d51-9705d3dda4c0,ProtAdSamp,[-0.90520532  2.00150954  2.69971055  0.61902357  1.88821655],1.7954767315050968,3.322679092908267,2.2016435158004213
c5ac021b-30b5-4157-8d51-9705d3dda4c0,Real,[0.50970298 0.5019409  0.49806703 0.49848941 0.49977783],NA,NA
3286c2b8-362a-4539-8f79-51a63fcbdc77,ProtGauss,[-0.79932841 -0.33759559  1.96109724  0.62928931  1.72027986],3.422474073774356,2.468300330246608,1.4809333429553941
3286c2b8-362a-4539-8f79-51a63fcbdc77,ProtRejSamp,[ 4.64427127 -2.7312484   2.56424548 -2.75620629  0.30276535],5.757125086796864,6.483201061113103,4.122213616373631
3286c2b8-362a-4539-8f79-51a63fcbdc77,ProtAdSamp,[-0.29737408  0.34522738  0.29445865  0.32295465 -0.4395334 ],0.8981013423774015,1.2929425887064465,0.9637985911584306
3286c2b8-362a-4539-8f79-51a63fcbdc77,Real,[0.52205766 0.49259047 0.4801639  0.44592669 0.5242652 ],NA,NA
3bba1f07-5d02-4a07-8172-b5423a0162c3,ProtGauss,[-0.75874564  0.41049795 -0.05395421  0.01783487  3.32585902],3.3192654971752082,3.166861313194113,2.8067063188015684
3bba1f07-5d02-4a07-8172-b5423a0162c3,ProtRejSamp,[-0.83540365  2.53808027  1.32029412 -1.14444514 -1.15625153],5.583512468350854,3.5078748320793562,2.0479400291106096
3bba1f07-5d02-4a07-8172-b5423a0162c3,ProtAdSamp,[ 0.56829273 -0.94023102 -0.33002291  1.04873947  0.30335439],0.8980206910137566,1.7378266446824682,1.4303712576664653
3bba1f07-5d02-4a07-8172-b5423a0162c3,Real,[0.51238081 0.49014024 0.47277847 0.51968899 0.51915271],NA,NA
60b785ef-2ddc-4d26-86bb-5a72fb6b1d81,ProtGauss,[ 2.82598915 -1.23498118 -1.12939971  0.393254   -0.20373965],3.4245038072964586,3.426227201213715,2.3282706175237147
60b785ef-2ddc-4d26-86bb-5a72fb6b1d81,ProtRejSamp,[-4.70834467 -0.6479506  -0.78888404  0.88917753 -2.75369638],5.760539409163584,6.408866290492309,5.206063200073902
60b785ef-2ddc-4d26-86bb-5a72fb6b1d81,ProtAdSamp,[ 0.60387771  0.60528535 -0.54656363  0.87266868  0.5548449 ],0.895913787359343,1.072847363081636,1.025166522116455
60b785ef-2ddc-4d26-86bb-5a72fb6b1d81,Real,[0.49771853 0.53682533 0.47860289 0.58295853 0.54273895],NA,NA
e52b6d62-5ee7-433d-bb2b-8e57ca8606d6,ProtGauss,[ 0.49390553  1.2297391  -1.24881666 -0.33348057 -1.46969758],3.278884099440336,2.847855080687499,1.9858608452363518
e52b6d62-5ee7-433d-bb2b-8e57ca8606d6,ProtRejSamp,[ 2.95646446  1.63635446  2.74405959 -2.70929689  1.19859506],5.515584778344142,4.780366738480784,3.224089463859237
e52b6d62-5ee7-433d-bb2b-8e57ca8606d6,ProtAdSamp,[ 0.66197345  1.55931525  0.57917423 -0.52758787 -0.25969351],0.8992294365040903,1.6506526711223994,1.0423804441838653
e52b6d62-5ee7-433d-bb2b-8e57ca8606d6,Real,[0.5746615  0.55030174 0.47713563 0.51479258 0.51616327],NA,NA
537ff3fa-1ad6-4125-91f0-21eaf083b10d,ProtGauss,[ 2.51092331 -0.2085394  -1.40416613  3.89089665 -0.70345495],3.2204385818238763,4.574930457648658,3.3911450934941048
537ff3fa-1ad6-4125-91f0-21eaf083b10d,ProtRejSamp,[-0.82796188 -2.70848505 -1.78927262  3.45440585  3.99133984],5.41727047458976,6.2305321999114645,3.520434556814951
537ff3fa-1ad6-4125-91f0-21eaf083b10d,ProtAdSamp,[ 1.5348885   0.26812669 -0.18068357  1.71749218  1.12462858],0.899567517195479,1.8523697067651825,1.2177406240738873
537ff3fa-1ad6-4125-91f0-21eaf083b10d,Real,[0.53880753 0.55362676 0.48815091 0.49975155 0.47090528],NA,NA
e4c5810a-3948-411c-aaa3-bce9f283c240,ProtGauss,[ 5.02593451  2.02047808  0.65930407 -3.13326567 -0.03479682],3.5457464600170607,6.016225990724155,4.514701572398796
e4c5810a-3948-411c-aaa3-bce9f283c240,ProtRejSamp,[-3.05114142  1.81527439  2.27738835  0.28220899  3.7596445 ],5.9644881031555315,5.304703872985386,3.5623743561668553
e4c5810a-3948-411c-aaa3-bce9f283c240,ProtAdSamp,[-0.56582888 -0.10448545  0.70390195 -0.21117059  0.15431697],0.899806551005818,1.491245768711132,1.0770618108866392
e4c5810a-3948-411c-aaa3-bce9f283c240,Real,[0.51123293 0.51586483 0.50089683 0.50348947 0.51064161],NA,NA
e51910c0-09df-4045-ab66-808b59e8121c,ProtGauss,[ 0.61932707 -1.23607585 -0.06959597 -1.98798018  1.33503846],3.544037306161157,3.2099463903331493,2.487426870968646
e51910c0-09df-4045-ab66-808b59e8121c,ProtRejSamp,[-0.03064636 -3.03562229 -1.89346895  0.65745774 -0.14296837],5.961613044841308,4.359606307513473,3.543197668140044
e51910c0-09df-4045-ab66-808b59e8121c,ProtAdSamp,[ 0.14974607  0.18579605 -0.33443289  0.13743817 -0.1090542 ],0.9000204021555047,1.1869803526071123,0.8423653238562763
e51910c0-09df-4045-ab66-808b59e8121c,Real,[0.48674256 0.50757538 0.50793243 0.49944669 0.48355383],NA,NA
2873c3e6-8ebc-48d6-9dae-fb13cbfe5598,ProtGauss,[1.67428702 1.95785592 1.70985946 2.80918363 0.81312988],3.323133449052453,3.235717355943271,2.313415339408945
2873c3e6-8ebc-48d6-9dae-fb13cbfe5598,ProtRejSamp,[-2.13512839  1.14033985  2.84468539 -1.86014542  0.39138776],5.590018955268503,4.292205054705041,2.6243759337694077
